InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
538534,S0006,BAKING SET SPACEBOY,10,2011-05-17 18:17:00,13.99,12853,United Kingdom
538534,S0007,PAPER BUNTING,11,2011-05-17 18:17:00,14.41,12853,United Kingdom
538534,S0004,REGENCY CAKESTAND 3 TIER,8,2011-05-17 18:17:00,2.78,12853,United Kingdom
538534,S0005,CAKE TINS PANTRY DESIGN,11,2011-05-17 18:17:00,17.59,12853,United Kingdom
538535,S0006,BAKING SET SPACEBOY,5,2011-05-17 23:26:00,13.99,14498,United Kingdom
538535,S0022,SET OF 3 SNACK BOXES,5,2011-05-17 23:26:00,17.51,14498,United Kingdom
538535,S0007,PAPER BUNTING,11,2011-05-17 23:26:00,14.41,14498,United Kingdom
538535,S0005,CAKE TINS PANTRY DESIGN,4,2011-05-17 23:26:00,17.59,14498,United Kingdom
538535,S0004,REGENCY CAKESTAND 3 TIER,5,2011-05-17 23:26:00,2.78,14498,United Kingdom
538535,S0021,LUNCH BOX SPACEBOY,5,2011-05-17 23:26:00,7.16,14498,United Kingdom
538536,S0009,RED RETROSPOT GIFT WRAP,11,2011-05-19 07:37:00,8.77,14736,United Kingdom
538536,S0008,JUMBO BAG RED RETROSPOT,3,2011-05-19 07:37:00,3.35,14736,United Kingdom
538537,S0006,BAKING SET SPACEBOY,3,2011-05-17 13:22:00,13.99,16179,United Kingdom
538537,S0007,PAPER BUNTING,6,2011-05-17 13:22:00,14.41,16179,United Kingdom
538537,S0005,CAKE TINS PANTRY DESIGN,12,2011-05-17 13:22:00,17.59,16179,United Kingdom
538537,S0021,LUNCH BOX SPACEBOY,8,2011-05-17 13:22:00,7.16,16179,United Kingdom
538537,S0023,WATER BOTTLE RETROSPOT,9,2011-05-17 13:22:00,16.2,16179,United Kingdom
538538,S0016,PARTY BUNTING,7,2011-05-18 07:28:00,10.52,13018,United Kingdom
538538,S0022,SET OF 3 SNACK BOXES,7,2011-05-18 07:28:00,17.51,13018,United Kingdom
538538,S0019,BALLOONS PASTEL,1,2011-05-18 07:28:00,11.81,13018,United Kingdom
538538,S0020,LUNCH BAG RED RETROSPOT,7,2011-05-18 07:28:00,13.94,13018,United Kingdom
538538,S0017,PAPER CUPS STARS,7,2011-05-18 07:28:00,2.27,13018,United Kingdom
538538,S0021,LUNCH BOX SPACEBOY,7,2011-05-18 07:28:00,7.16,13018,United Kingdom
538538,S0018,PAPER PLATES STARS,1,2011-05-18 07:28:00,15.1,13018,United Kingdom
538539,S0022,SET OF 3 SNACK BOXES,5,2011-05-19 11:57:00,17.51,13981,Germany
538539,S0015,LANTERN CREAM,7,2011-05-19 11:57:00,5.02,13981,Germany
538539,S0012,WHITE HANGING HEART T-LIGHT HOLDER,10,2011-05-19 11:57:00,12.02,13981,Germany
538539,S0020,LUNCH BAG RED RETROSPOT,2,2011-05-19 11:57:00,13.94,13981,Germany
538539,S0021,LUNCH BOX SPACEBOY,6,2011-05-19 11:57:00,7.16,13981,Germany
538539,S0023,WATER BOTTLE RETROSPOT,3,2011-05-19 11:57:00,16.2,13981,Germany
538540,S0016,PARTY BUNTING,5,2011-05-17 21:13:00,10.52,16083,United Kingdom
538540,S0017,PAPER CUPS STARS,1,2011-05-17 21:13:00,2.27,16083,United Kingdom
538540,S0018,PAPER PLATES STARS,11,2011-05-17 21:13:00,15.1,16083,United Kingdom
538541,S0011,RIBBON REEL HEARTS,9,2011-05-17 23:58:00,16.77,12706,France
538541,S0015,LANTERN CREAM,11,2011-05-17 23:58:00,5.02,12706,France
538541,S0014,WOODEN PICTURE FRAME,10,2011-05-17 23:58:00,8.65,12706,France
538541,S0012,WHITE HANGING HEART T-LIGHT HOLDER,7,2011-05-17 23:58:00,12.02,12706,France
538541,S0009,RED RETROSPOT GIFT WRAP,6,2011-05-17 23:58:00,8.77,12706,France
538542,S0016,PARTY BUNTING,3,2011-05-18 16:27:00,10.52,14894,United Kingdom
538542,S0006,BAKING SET SPACEBOY,4,2011-05-18 16:27:00,13.99,14894,United Kingdom
538542,S0007,PAPER BUNTING,9,2011-05-18 16:27:00,14.41,14894,United Kingdom
538542,S0005,CAKE TINS PANTRY DESIGN,11,2011-05-18 16:27:00,17.59,14894,United Kingdom
538542,S0018,PAPER PLATES STARS,6,2011-05-18 16:27:00,15.1,14894,United Kingdom
538543,S0001,CERAMIC TEA CUP,3,2011-05-18 11:18:00,8.57,15038,United Kingdom
538543,S0000,VINTAGE TEA SET,11,2011-05-18 11:18:00,14.2,15038,United Kingdom
538543,S0002,TEA TIME NAPKINS,2,2011-05-18 11:18:00,15.62,15038,United Kingdom
538544,S0003,GLASS SUGAR BOWL,5,2011-05-18 01:28:00,12.92,15717,United Kingdom
538544,S0002,TEA TIME NAPKINS,2,2011-05-18 01:28:00,15.62,15717,United Kingdom
538545,S0008,JUMBO BAG RED RETROSPOT,8,2011-05-19 19:09:00,3.35,14217,United Kingdom
538545,S0009,RED RETROSPOT GIFT WRAP,6,2011-05-19 19:09:00,8.77,14217,United Kingdom
538546,S0018,PAPER PLATES STARS,10,2011-05-18 19:52:00,15.1,17103,United Kingdom
538546,S0006,BAKING SET SPACEBOY,4,2011-05-18 19:52:00,13.99,17103,United Kingdom
538546,S0007,PAPER BUNTING,8,2011-05-18 19:52:00,14.41,17103,United Kingdom
538546,S0005,CAKE TINS PANTRY DESIGN,6,2011-05-18 19:52:00,17.59,17103,United Kingdom
538547,S0016,PARTY BUNTING,10,2011-05-18 00:46:00,10.52,16572,United Kingdom
538547,S0011,RIBBON REEL HEARTS,8,2011-05-18 00:46:00,16.77,16572,United Kingdom
538547,S0008,JUMBO BAG RED RETROSPOT,10,2011-05-18 00:46:00,3.35,16572,United Kingdom
538547,S0017,PAPER CUPS STARS,4,2011-05-18 00:46:00,2.27,16572,United Kingdom
538547,S0023,WATER BOTTLE RETROSPOT,12,2011-05-18 00:46:00,16.2,16572,United Kingdom
538547,S0009,RED RETROSPOT GIFT WRAP,2,2011-05-18 00:46:00,8.77,16572,United Kingdom
538547,S0018,PAPER PLATES STARS,9,2011-05-18 00:46:00,15.1,16572,United Kingdom
538548,S0016,PARTY BUNTING,7,2011-05-18 06:13:00,10.52,12167,United Kingdom
538548,S0019,BALLOONS PASTEL,2,2011-05-18 06:13:00,11.81,12167,United Kingdom
538548,S0017,PAPER CUPS STARS,12,2011-05-18 06:13:00,2.27,12167,United Kingdom
538548,S0018,PAPER PLATES STARS,5,2011-05-18 06:13:00,15.1,12167,United Kingdom
538549,S0006,BAKING SET SPACEBOY,10,2011-05-18 17:45:00,13.99,17403,United Kingdom
538549,S0000,VINTAGE TEA SET,11,2011-05-18 17:45:00,14.2,17403,United Kingdom
538549,S0007,PAPER BUNTING,5,2011-05-18 17:45:00,14.41,17403,United Kingdom
538549,S0001,CERAMIC TEA CUP,8,2011-05-18 17:45:00,8.57,17403,United Kingdom
538549,S0003,GLASS SUGAR BOWL,9,2011-05-18 17:45:00,12.92,17403,United Kingdom
538549,S0002,TEA TIME NAPKINS,9,2011-05-18 17:45:00,15.62,17403,United Kingdom
538550,S0006,BAKING SET SPACEBOY,9,2011-05-20 17:06:00,13.99,13059,United Kingdom
538550,S0004,REGENCY CAKESTAND 3 TIER,4,2011-05-20 17:06:00,2.78,13059,United Kingdom
538550,S0007,PAPER BUNTING,9,2011-05-20 17:06:00,14.41,13059,United Kingdom
538550,S0005,CAKE TINS PANTRY DESIGN,6,2011-05-20 17:06:00,17.59,13059,United Kingdom
538551,S0012,WHITE HANGING HEART T-LIGHT HOLDER,12,2011-05-18 18:18:00,12.02,16830,United Kingdom
538551,S0013,SCENTED CANDLE SET,12,2011-05-18 18:18:00,15.02,16830,United Kingdom
538551,S0015,LANTERN CREAM,6,2011-05-18 18:18:00,5.02,16830,United Kingdom
538551,S0014,WOODEN PICTURE FRAME,10,2011-05-18 18:18:00,8.65,16830,United Kingdom
538552,S0006,BAKING SET SPACEBOY,10,2011-05-18 23:37:00,13.99,15500,United Kingdom
538552,S0005,CAKE TINS PANTRY DESIGN,10,2011-05-18 23:37:00,17.59,15500,United Kingdom
538552,S0015,LANTERN CREAM,1,2011-05-18 23:37:00,5.02,15500,United Kingdom
538552,S0014,WOODEN PICTURE FRAME,6,2011-05-18 23:37:00,8.65,15500,United Kingdom
538552,S0004,REGENCY CAKESTAND 3 TIER,2,2011-05-18 23:37:00,2.78,15500,United Kingdom
538552,S0012,WHITE HANGING HEART T-LIGHT HOLDER,7,2011-05-18 23:37:00,12.02,15500,United Kingdom
538552,S0013,SCENTED CANDLE SET,7,2011-05-18 23:37:00,15.02,15500,United Kingdom
538553,S0023,WATER BOTTLE RETROSPOT,8,2011-05-20 16:29:00,16.2,16085,Netherlands
538553,S0020,LUNCH BAG RED RETROSPOT,4,2011-05-20 16:29:00,13.94,16085,Netherlands
538553,S0022,SET OF 3 SNACK BOXES,6,2011-05-20 16:29:00,17.51,16085,Netherlands
538554,S0010,PINK GIFT BAG,9,2011-05-19 03:40:00,7.43,16555,Spain
538554,S0011,RIBBON REEL HEARTS,4,2011-05-19 03:40:00,16.77,16555,Spain
538555,S0012,WHITE HANGING HEART T-LIGHT HOLDER,10,2011-05-18 14:54:00,12.02,14753,United Kingdom
538555,S0013,SCENTED CANDLE SET,6,2011-05-18 14:54:00,15.02,14753,United Kingdom
538555,S0015,LANTERN CREAM,9,2011-05-18 14:54:00,5.02,14753,United Kingdom
538555,S0014,WOODEN PICTURE FRAME,5,2011-05-18 14:54:00,8.65,14753,United Kingdom
538556,S0022,SET OF 3 SNACK BOXES,7,2011-05-19 20:35:00,17.51,12782,United Kingdom
538556,S0015,LANTERN CREAM,12,2011-05-19 20:35:00,5.02,12782,United Kingdom
538556,S0014,WOODEN PICTURE FRAME,11,2011-05-19 20:35:00,8.65,12782,United Kingdom
538556,S0012,WHITE HANGING HEART T-LIGHT HOLDER,9,2011-05-19 20:35:00,12.02,12782,United Kingdom
538556,S0023,WATER BOTTLE RETROSPOT,12,2011-05-19 20:35:00,16.2,12782,United Kingdom
538557,S0022,SET OF 3 SNACK BOXES,5,2011-05-20 07:07:00,17.51,14262,United Kingdom
538557,S0015,LANTERN CREAM,4,2011-05-20 07:07:00,5.02,14262,United Kingdom
538557,S0014,WOODEN PICTURE FRAME,8,2011-05-20 07:07:00,8.65,14262,United Kingdom
538557,S0013,SCENTED CANDLE SET,8,2011-05-20 07:07:00,15.02,14262,United Kingdom
538557,S0020,LUNCH BAG RED RETROSPOT,9,2011-05-20 07:07:00,13.94,14262,United Kingdom
538558,S0023,WATER BOTTLE RETROSPOT,6,2011-05-20 06:39:00,16.2,16267,United Kingdom
538558,S0020,LUNCH BAG RED RETROSPOT,1,2011-05-20 06:39:00,13.94,16267,United Kingdom
538558,S0022,SET OF 3 SNACK BOXES,11,2011-05-20 06:39:00,17.51,16267,United Kingdom
538558,S0021,LUNCH BOX SPACEBOY,10,2011-05-20 06:39:00,7.16,16267,United Kingdom
538559,S0013,SCENTED CANDLE SET,3,2011-05-20 21:03:00,15.02,16143,Germany
538559,S0015,LANTERN CREAM,3,2011-05-20 21:03:00,5.02,16143,Germany
538559,S0014,WOODEN PICTURE FRAME,6,2011-05-20 21:03:00,8.65,16143,Germany
538559,S0002,TEA TIME NAPKINS,2,2011-05-20 21:03:00,15.62,16143,Germany
538560,S0013,SCENTED CANDLE SET,9,2011-05-19 00:02:00,15.02,13917,United Kingdom
538560,S0015,LANTERN CREAM,9,2011-05-19 00:02:00,5.02,13917,United Kingdom
538560,S0014,WOODEN PICTURE FRAME,5,2011-05-19 00:02:00,8.65,13917,United Kingdom
538561,S0006,BAKING SET SPACEBOY,11,2011-05-19 18:08:00,13.99,14034,United Kingdom
538561,S0007,PAPER BUNTING,9,2011-05-19 18:08:00,14.41,14034,United Kingdom
538562,S0009,RED RETROSPOT GIFT WRAP,11,2011-05-19 00:51:00,8.77,17682,United Kingdom
538562,S0008,JUMBO BAG RED RETROSPOT,11,2011-05-19 00:51:00,3.35,17682,United Kingdom
538562,S0017,PAPER CUPS STARS,7,2011-05-19 00:51:00,2.27,17682,United Kingdom
538563,S0001,CERAMIC TEA CUP,9,2011-05-21 08:03:00,8.57,17218,United Kingdom
538563,S0008,JUMBO BAG RED RETROSPOT,10,2011-05-21 08:03:00,3.35,17218,United Kingdom
538563,S0003,GLASS SUGAR BOWL,12,2011-05-21 08:03:00,12.92,17218,United Kingdom
538563,S0009,RED RETROSPOT GIFT WRAP,6,2011-05-21 08:03:00,8.77,17218,United Kingdom
538563,S0002,TEA TIME NAPKINS,1,2011-05-21 08:03:00,15.62,17218,United Kingdom
538564,S0023,WATER BOTTLE RETROSPOT,10,2011-05-19 10:00:00,16.2,14251,United Kingdom
538564,S0022,SET OF 3 SNACK BOXES,6,2011-05-19 10:00:00,17.51,14251,United Kingdom
538564,S0021,LUNCH BOX SPACEBOY,9,2011-05-19 10:00:00,7.16,14251,United Kingdom
538565,S0006,BAKING SET SPACEBOY,2,2011-05-21 07:33:00,13.99,13073,United Kingdom
538565,S0007,PAPER BUNTING,7,2011-05-21 07:33:00,14.41,13073,United Kingdom
538565,S0004,REGENCY CAKESTAND 3 TIER,1,2011-05-21 07:33:00,2.78,13073,United Kingdom
538565,S0005,CAKE TINS PANTRY DESIGN,1,2011-05-21 07:33:00,17.59,13073,United Kingdom
538566,S0016,PARTY BUNTING,1,2011-05-20 20:33:00,10.52,12395,United Kingdom
538566,S0019,BALLOONS PASTEL,4,2011-05-20 20:33:00,11.81,12395,United Kingdom
538566,S0017,PAPER CUPS STARS,11,2011-05-20 20:33:00,2.27,12395,United Kingdom
538566,S0018,PAPER PLATES STARS,1,2011-05-20 20:33:00,15.1,12395,United Kingdom
538567,S0004,REGENCY CAKESTAND 3 TIER,2,2011-05-19 15:23:00,2.78,14630,United Kingdom
538567,S0007,PAPER BUNTING,8,2011-05-19 15:23:00,14.41,14630,United Kingdom
538567,S0005,CAKE TINS PANTRY DESIGN,7,2011-05-19 15:23:00,17.59,14630,United Kingdom
538568,S0000,VINTAGE TEA SET,4,2011-05-21 05:03:00,14.2,16210,United Kingdom
538568,S0001,CERAMIC TEA CUP,8,2011-05-21 05:03:00,8.57,16210,United Kingdom
538568,S0015,LANTERN CREAM,11,2011-05-21 05:03:00,5.02,16210,United Kingdom
538568,S0014,WOODEN PICTURE FRAME,9,2011-05-21 05:03:00,8.65,16210,United Kingdom
538568,S0012,WHITE HANGING HEART T-LIGHT HOLDER,6,2011-05-21 05:03:00,12.02,16210,United Kingdom
538568,S0013,SCENTED CANDLE SET,11,2011-05-21 05:03:00,15.02,16210,United Kingdom
538568,S0002,TEA TIME NAPKINS,7,2011-05-21 05:03:00,15.62,16210,United Kingdom
538569,S0006,BAKING SET SPACEBOY,5,2011-05-19 17:39:00,13.99,14671,United Kingdom
538569,S0022,SET OF 3 SNACK BOXES,6,2011-05-19 17:39:00,17.51,14671,United Kingdom
538569,S0007,PAPER BUNTING,1,2011-05-19 17:39:00,14.41,14671,United Kingdom
538569,S0020,LUNCH BAG RED RETROSPOT,4,2011-05-19 17:39:00,13.94,14671,United Kingdom
538569,S0021,LUNCH BOX SPACEBOY,9,2011-05-19 17:39:00,7.16,14671,United Kingdom
538569,S0002,TEA TIME NAPKINS,6,2011-05-19 17:39:00,15.62,14671,United Kingdom
538570,S0023,WATER BOTTLE RETROSPOT,7,2011-05-20 15:16:00,16.2,16985,United Kingdom
538570,S0020,LUNCH BAG RED RETROSPOT,1,2011-05-20 15:16:00,13.94,16985,United Kingdom
538570,S0022,SET OF 3 SNACK BOXES,7,2011-05-20 15:16:00,17.51,16985,United Kingdom
538570,S0021,LUNCH BOX SPACEBOY,8,2011-05-20 15:16:00,7.16,16985,United Kingdom
538571,S0006,BAKING SET SPACEBOY,3,2011-05-20 02:06:00,13.99,14755,United Kingdom
538571,S0004,REGENCY CAKESTAND 3 TIER,4,2011-05-20 02:06:00,2.78,14755,United Kingdom
538571,S0007,PAPER BUNTING,1,2011-05-20 02:06:00,14.41,14755,United Kingdom
538572,S0012,WHITE HANGING HEART T-LIGHT HOLDER,7,2011-05-20 15:32:00,12.02,12191,United Kingdom
538572,S0013,SCENTED CANDLE SET,4,2011-05-20 15:32:00,15.02,12191,United Kingdom
538572,S0015,LANTERN CREAM,2,2011-05-20 15:32:00,5.02,12191,United Kingdom
538572,S0014,WOODEN PICTURE FRAME,7,2011-05-20 15:32:00,8.65,12191,United Kingdom
538573,S0003,GLASS SUGAR BOWL,1,2011-05-21 11:08:00,12.92,15639,United Kingdom
538573,S0000,VINTAGE TEA SET,6,2011-05-21 11:08:00,14.2,15639,United Kingdom
538573,S0002,TEA TIME NAPKINS,9,2011-05-21 11:08:00,15.62,15639,United Kingdom
538574,S0012,WHITE HANGING HEART T-LIGHT HOLDER,9,2011-05-21 02:49:00,12.02,14810,United Kingdom
538574,S0013,SCENTED CANDLE SET,9,2011-05-21 02:49:00,15.02,14810,United Kingdom
538574,S0015,LANTERN CREAM,11,2011-05-21 02:49:00,5.02,14810,United Kingdom
538574,S0014,WOODEN PICTURE FRAME,12,2011-05-21 02:49:00,8.65,14810,United Kingdom
538575,S0006,BAKING SET SPACEBOY,12,2011-05-20 05:37:00,13.99,14140,United Kingdom
538575,S0022,SET OF 3 SNACK BOXES,6,2011-05-20 05:37:00,17.51,14140,United Kingdom
538575,S0007,PAPER BUNTING,7,2011-05-20 05:37:00,14.41,14140,United Kingdom
538575,S0015,LANTERN CREAM,3,2011-05-20 05:37:00,5.02,14140,United Kingdom
538575,S0004,REGENCY CAKESTAND 3 TIER,4,2011-05-20 05:37:00,2.78,14140,United Kingdom
538575,S0012,WHITE HANGING HEART T-LIGHT HOLDER,9,2011-05-20 05:37:00,12.02,14140,United Kingdom
538575,S0013,SCENTED CANDLE SET,8,2011-05-20 05:37:00,15.02,14140,United Kingdom
538576,S0006,BAKING SET SPACEBOY,11,2011-05-22 10:00:00,13.99,16529,United Kingdom
538576,S0004,REGENCY CAKESTAND 3 TIER,3,2011-05-22 10:00:00,2.78,16529,United Kingdom
538576,S0005,CAKE TINS PANTRY DESIGN,4,2011-05-22 10:00:00,17.59,16529,United Kingdom
538577,S0006,BAKING SET SPACEBOY,4,2011-05-20 23:51:00,13.99,13604,United Kingdom
538577,S0007,PAPER BUNTING,3,2011-05-20 23:51:00,14.41,13604,United Kingdom
538577,S0011,RIBBON REEL HEARTS,6,2011-05-20 23:51:00,16.77,13604,United Kingdom
538577,S0004,REGENCY CAKESTAND 3 TIER,4,2011-05-20 23:51:00,2.78,13604,United Kingdom
538578,S0012,WHITE HANGING HEART T-LIGHT HOLDER,7,2011-05-20 15:26:00,12.02,14957,United Kingdom
538578,S0013,SCENTED CANDLE SET,8,2011-05-20 15:26:00,15.02,14957,United Kingdom
538578,S0014,WOODEN PICTURE FRAME,2,2011-05-20 15:26:00,8.65,14957,United Kingdom
538579,S0011,RIBBON REEL HEARTS,5,2011-05-20 22:11:00,16.77,15706,United Kingdom
538579,S0004,REGENCY CAKESTAND 3 TIER,11,2011-05-20 22:11:00,2.78,15706,United Kingdom
538579,S0010,PINK GIFT BAG,3,2011-05-20 22:11:00,7.43,15706,United Kingdom
538579,S0008,JUMBO BAG RED RETROSPOT,12,2011-05-20 22:11:00,3.35,15706,United Kingdom
538579,S0009,RED RETROSPOT GIFT WRAP,9,2011-05-20 22:11:00,8.77,15706,United Kingdom
538580,S0023,WATER BOTTLE RETROSPOT,9,2011-05-20 22:55:00,16.2,12452,United Kingdom
538580,S0020,LUNCH BAG RED RETROSPOT,11,2011-05-20 22:55:00,13.94,12452,United Kingdom
538580,S0022,SET OF 3 SNACK BOXES,12,2011-05-20 22:55:00,17.51,12452,United Kingdom
538580,S0021,LUNCH BOX SPACEBOY,7,2011-05-20 22:55:00,7.16,12452,United Kingdom
538581,S0023,WATER BOTTLE RETROSPOT,7,2011-05-21 16:54:00,16.2,14038,United Kingdom
538581,S0020,LUNCH BAG RED RETROSPOT,4,2011-05-21 16:54:00,13.94,14038,United Kingdom
538581,S0022,SET OF 3 SNACK BOXES,12,2011-05-21 16:54:00,17.51,14038,United Kingdom
538581,S0021,LUNCH BOX SPACEBOY,7,2011-05-21 16:54:00,7.16,14038,United Kingdom
538582,S0022,SET OF 3 SNACK BOXES,5,2011-05-22 09:25:00,17.51,12377,United Kingdom
538582,S0021,LUNCH BOX SPACEBOY,9,2011-05-22 09:25:00,7.16,12377,United Kingdom
538583,S0012,WHITE HANGING HEART T-LIGHT HOLDER,12,2011-05-21 20:46:00,12.02,17942,Netherlands
538583,S0013,SCENTED CANDLE SET,8,2011-05-21 20:46:00,15.02,17942,Netherlands
538583,S0015,LANTERN CREAM,4,2011-05-21 20:46:00,5.02,17942,Netherlands
538583,S0014,WOODEN PICTURE FRAME,2,2011-05-21 20:46:00,8.65,17942,Netherlands
538584,S0001,CERAMIC TEA CUP,2,2011-05-22 11:19:00,8.57,13098,United Kingdom
538584,S0003,GLASS SUGAR BOWL,11,2011-05-22 11:19:00,12.92,13098,United Kingdom
538584,S0002,TEA TIME NAPKINS,9,2011-05-22 11:19:00,15.62,13098,United Kingdom
538585,S0023,WATER BOTTLE RETROSPOT,9,2011-05-21 17:29:00,16.2,17663,United Kingdom
538585,S0020,LUNCH BAG RED RETROSPOT,12,2011-05-21 17:29:00,13.94,17663,United Kingdom
538585,S0022,SET OF 3 SNACK BOXES,5,2011-05-21 17:29:00,17.51,17663,United Kingdom
538585,S0021,LUNCH BOX SPACEBOY,7,2011-05-21 17:29:00,7.16,17663,United Kingdom
538586,S0023,WATER BOTTLE RETROSPOT,11,2011-05-20 20:49:00,16.2,14691,United Kingdom
538586,S0020,LUNCH BAG RED RETROSPOT,1,2011-05-20 20:49:00,13.94,14691,United Kingdom
538586,S0022,SET OF 3 SNACK BOXES,9,2011-05-20 20:49:00,17.51,14691,United Kingdom
538587,S0011,RIBBON REEL HEARTS,12,2011-05-23 01:42:00,16.77,13656,United Kingdom
538587,S0010,PINK GIFT BAG,5,2011-05-23 01:42:00,7.43,13656,United Kingdom
538587,S0008,JUMBO BAG RED RETROSPOT,3,2011-05-23 01:42:00,3.35,13656,United Kingdom
538587,S0020,LUNCH BAG RED RETROSPOT,2,2011-05-23 01:42:00,13.94,13656,United Kingdom
538587,S0009,RED RETROSPOT GIFT WRAP,10,2011-05-23 01:42:00,8.77,13656,United Kingdom
538588,S0012,WHITE HANGING HEART T-LIGHT HOLDER,12,2011-05-21 09:31:00,12.02,17593,United Kingdom
538588,S0015,LANTERN CREAM,7,2011-05-21 09:31:00,5.02,17593,United Kingdom
538588,S0007,PAPER BUNTING,9,2011-05-21 09:31:00,14.41,17593,United Kingdom
538589,S0003,GLASS SUGAR BOWL,1,2011-05-22 03:58:00,12.92,15379,United Kingdom
538589,S0020,LUNCH BAG RED RETROSPOT,6,2011-05-22 03:58:00,13.94,15379,United Kingdom
538589,S0022,SET OF 3 SNACK BOXES,4,2011-05-22 03:58:00,17.51,15379,United Kingdom
538589,S0021,LUNCH BOX SPACEBOY,4,2011-05-22 03:58:00,7.16,15379,United Kingdom
538590,S0023,WATER BOTTLE RETROSPOT,5,2011-05-23 05:16:00,16.2,14100,United Kingdom
538590,S0020,LUNCH BAG RED RETROSPOT,2,2011-05-23 05:16:00,13.94,14100,United Kingdom
538590,S0022,SET OF 3 SNACK BOXES,2,2011-05-23 05:16:00,17.51,14100,United Kingdom
538590,S0021,LUNCH BOX SPACEBOY,12,2011-05-23 05:16:00,7.16,14100,United Kingdom
538591,S0006,BAKING SET SPACEBOY,5,2011-05-22 18:11:00,13.99,14759,United Kingdom
538591,S0004,REGENCY CAKESTAND 3 TIER,4,2011-05-22 18:11:00,2.78,14759,United Kingdom
538591,S0005,CAKE TINS PANTRY DESIGN,2,2011-05-22 18:11:00,17.59,14759,United Kingdom
538592,S0019,BALLOONS PASTEL,2,2011-05-22 05:21:00,11.81,17818,United Kingdom
538592,S0017,PAPER CUPS STARS,9,2011-05-22 05:21:00,2.27,17818,United Kingdom
538593,S0008,JUMBO BAG RED RETROSPOT,12,2011-05-22 12:49:00,3.35,17462,United Kingdom
538593,S0009,RED RETROSPOT GIFT WRAP,5,2011-05-22 12:49:00,8.77,17462,United Kingdom
538593,S0011,RIBBON REEL HEARTS,2,2011-05-22 12:49:00,16.77,17462,United Kingdom
538594,S0016,PARTY BUNTING,5,2011-05-23 02:32:00,10.52,12791,Germany
538594,S0000,VINTAGE TEA SET,4,2011-05-23 02:32:00,14.2,12791,Germany
538594,S0011,RIBBON REEL HEARTS,11,2011-05-23 02:32:00,16.77,12791,Germany
538594,S0010,PINK GIFT BAG,5,2011-05-23 02:32:00,7.43,12791,Germany
538594,S0008,JUMBO BAG RED RETROSPOT,8,2011-05-23 02:32:00,3.35,12791,Germany
538594,S0017,PAPER CUPS STARS,2,2011-05-23 02:32:00,2.27,12791,Germany
538594,S0009,RED RETROSPOT GIFT WRAP,7,2011-05-23 02:32:00,8.77,12791,Germany
538595,S0012,WHITE HANGING HEART T-LIGHT HOLDER,1,2011-05-23 00:21:00,12.02,16652,United Kingdom
538595,S0015,LANTERN CREAM,7,2011-05-23 00:21:00,5.02,16652,United Kingdom
538596,S0000,VINTAGE TEA SET,5,2011-05-21 11:08:00,14.2,14848,United Kingdom
538596,S0001,CERAMIC TEA CUP,2,2011-05-21 11:08:00,8.57,14848,United Kingdom
538596,S0017,PAPER CUPS STARS,4,2011-05-21 11:08:00,2.27,14848,United Kingdom
538596,S0003,GLASS SUGAR BOWL,6,2011-05-21 11:08:00,12.92,14848,United Kingdom
538596,S0002,TEA TIME NAPKINS,1,2011-05-21 11:08:00,15.62,14848,United Kingdom
538597,S0001,CERAMIC TEA CUP,9,2011-05-21 15:59:00,8.57,13542,France
538597,S0003,GLASS SUGAR BOWL,1,2011-05-21 15:59:00,12.92,13542,France
538597,S0000,VINTAGE TEA SET,8,2011-05-21 15:59:00,14.2,13542,France
538597,S0002,TEA TIME NAPKINS,9,2011-05-21 15:59:00,15.62,13542,France
538598,S0000,VINTAGE TEA SET,7,2011-05-21 12:53:00,14.2,16404,United Kingdom
538598,S0001,CERAMIC TEA CUP,6,2011-05-21 12:53:00,8.57,16404,United Kingdom
538598,S0015,LANTERN CREAM,8,2011-05-21 12:53:00,5.02,16404,United Kingdom
538598,S0014,WOODEN PICTURE FRAME,1,2011-05-21 12:53:00,8.65,16404,United Kingdom
538598,S0013,SCENTED CANDLE SET,8,2011-05-21 12:53:00,15.02,16404,United Kingdom
538598,S0003,GLASS SUGAR BOWL,6,2011-05-21 12:53:00,12.92,16404,United Kingdom
538599,S0000,VINTAGE TEA SET,2,2011-05-21 14:33:00,14.2,16013,United Kingdom
538599,S0001,CERAMIC TEA CUP,2,2011-05-21 14:33:00,8.57,16013,United Kingdom
538599,S0015,LANTERN CREAM,5,2011-05-21 14:33:00,5.02,16013,United Kingdom
538599,S0014,WOODEN PICTURE FRAME,5,2011-05-21 14:33:00,8.65,16013,United Kingdom
538599,S0012,WHITE HANGING HEART T-LIGHT HOLDER,11,2011-05-21 14:33:00,12.02,16013,United Kingdom
538599,S0003,GLASS SUGAR BOWL,8,2011-05-21 14:33:00,12.92,16013,United Kingdom
538599,S0002,TEA TIME NAPKINS,1,2011-05-21 14:33:00,15.62,16013,United Kingdom
538600,S0022,SET OF 3 SNACK BOXES,12,2011-05-22 20:09:00,17.51,12768,United Kingdom
538600,S0020,LUNCH BAG RED RETROSPOT,7,2011-05-22 20:09:00,13.94,12768,United Kingdom
538600,S0017,PAPER CUPS STARS,9,2011-05-22 20:09:00,2.27,12768,United Kingdom
538600,S0021,LUNCH BOX SPACEBOY,2,2011-05-22 20:09:00,7.16,12768,United Kingdom
